Sāgata, Ven.	foremost skilled in fire element	AN1.232
Rādha, Ven.	foremost who receive eloquent teachings	AN1.233
Mogharājā, Ven.	foremost who wears coarse robes	AN1.234
Mahāpajāpatī Gotamī, Ven.	foremost in seniority	AN1.235
Khemā, Ven.	foremost with great wisdom	AN1.236
Uppalavaṇṇā, Ven.	foremost with psychic power	AN1.237
Paṭācārā, Ven.	foremost in monastic law	AN1.238
Dhammadinnā, Ven.	foremost who speak on Dhamma	AN1.239
Nandā, Ven.	foremost in concentration	AN1.240
Soṇā, Ven.	foremost in energy	AN1.241
Sakulā, Ven.	foremost with divine eye	AN1.242
Bhaddā Kuṇḍalakesā, Ven.	foremost with swift insight	AN1.243
Bhaddā Kāpilānī, Ven.	foremost who recollects past lives	AN1.244
Bhadda Kaccānā, Ven.	foremost who have attained swift insight	AN1.245
Kisāgotamī, Ven.	foremost who wears coarse robes	AN1.246
Siṅgālakamātā, Ven.	foremost who are committed to faith	AN1.247
Tapussa and Bhallika, merchants	foremost in first to go for refuge	AN1.248
Anāthapiṇḍika, householder	foremost as a donor	AN1.249
giving (dāna)	foremost givers	AN1.249
Citta Macchikāsaṇḍika, householder	foremost who speak on Dhamma	AN1.250
Hatthaka of Āḷavī, householder	foremost who attract a group	AN1.251
Mahānāma Sakka, householder	foremost who donate fine things	AN1.252
giving (dāna)	foremost givers	AN1.252
Ugga of Vesālī, householder	foremost who donate what is agreeable	AN1.253
giving (dāna)	foremost givers	AN1.253
Hatthigāmaka Uggata gahapati, householder	foremost who attend on the Saṅgha	AN1.254
giving (dāna)	foremost givers	AN1.254
Sūrambaṭṭha, householder	foremost with confirmed confidence	AN1.255
Jīvaka Komārabhacca, householder	foremost who have confidence in a person	AN1.256
Nakulapitā, householder	foremost who have trust	AN1.257
Sujātā Seniyadhītā, householder	foremost in first to go for refuge	AN1.258
Visākhā, Migara’s mother	foremost as a donor	AN1.259
giving (dāna)	foremost givers	AN1.259
Khujjuttarā, householder	foremost who are very learned	AN1.260
Sāmāvatī, householder	foremost who dwell in loving-kindness	AN1.261
Uttarānanda Mātā, householder	foremost who practice concentration	AN1.262
Suppavāsā Koliyadhītā, householder	foremost who give fine things	AN1.263
giving (dāna)	foremost givers	AN1.263
Suppiyā, householder	foremost who care for the sick	AN1.264
giving (dāna)	foremost givers	AN1.264
Kātiyānī, householder	foremost with confirmed confidence	AN1.265
Nakulamātā, householder	foremost who have trust	AN1.266
Kuraragharikā, householder	foremost whose confidence is based on oral transmission	AN1.267
right view, person accomplished in (diṭṭhisampanna puggala)	impossibilities	AN1.268-276
ordinary person (puthujjana)	possibilities	AN1.268-276
worldling (puthujjana)		xref ordinary person (puthujjana)
puthujjana		xref ordinary person (puthujjana)
Buddhas	impossible for two at the same time	AN1.277
heinous actions, five (ānantarika kamma)	possible for ordinary person	AN1.271-276
ānantarika kamma		xref heinous actions, five (ānantarika kamma)
heinous actions, five (ānantarika kamma)	impossible for person with right view	AN1.271-276
wheel-turning monarchs	impossible for two at the same time	AN1.278
Buddhas	impossible for woman to be	AN1.279
wheel-turning monarchs	impossible for woman to be	AN1.280
Sakka	impossible for woman to be	AN1.281
Māra	impossible for woman to be	AN1.282
Brahmā	impossible for woman to be	AN1.283
results of actions	bad actions give bad results	AN1.284
results of actions	good actions give good results	AN1.285
results of actions	bad action cannot cause rebirth in heaven	AN1.290-292
results of actions	good action cannot cause rebirth in hell	AN1.293-295
recollection of the Buddha (buddhānussati)	leads only to nibbāna	AN1.296
recollection of the Dhamma (dhammānussati)	leads only to nibbāna	AN1.297
recollection of the Saṅgha (saṅghānussati)	leads only to nibbāna	AN1.298
recollection of virtue (sīlānussati)	leads only to nibbāna	AN1.299
recollection of generosity (cāgānussati)	leads only to nibbāna	AN1.300
recollection of deities (devata ānussati)	leads only to nibbāna	AN1.301
mindfulness of breathing (ānāpānassati) (ānāpānassati)	leads only to nibbāna	AN1.302
mindfulness of death (maraṇassati)	leads only to nibbāna	AN1.303
mindfulness of body (kāyagatāsati)	leads only to nibbāna	AN1.304
generosity (cāga)		xref recollection of generosity (cāgānussati)
death (maraṇa)		xref mindfulness of death (maraṇassati)
ānāpānassati 		xref mindfulness of breathing (ānāpānassati)
maraṇassati		xref mindfulness of death (maraṇassati)
recollection of peace (upasamānussati) 	leads only to nibbāna	AN1.305
wrong view (micchā diṭṭhi)	leads to unwholesome	AN1.306
right view (sammā diṭṭhi)	leads to wholesome	AN1.307
improper attention (ayoniso manasikara)	leads to wrong view	AN1.310
proper attention (yoniso manasikāra)	leads to right view	AN1.311
wrong view (micchā diṭṭhi)	resulting in hell	AN1.312
right view (sammā diṭṭhi)	resulting in heaven	AN1.313
wrong view (micchā diṭṭhi)	actions done with result in suffering	AN1.314
right view (sammā diṭṭhi)	actions done with result in happiness	AN1.315
wrong view (micchā diṭṭhi)	like seed that grows bitter things	AN1.314
right view (sammā diṭṭhi)	like seed that grows sweet things	AN1.315
wrong view (micchā diṭṭhi)	person with causes suffering for many	AN1.316
right view (sammā diṭṭhi)	person with causes happiness for many	AN1.317
wrong view (micchā diṭṭhi)	most blameworthy	AN1.318
Makkhali, teacher	most harmful for all	AN1.319
Dhamma teaching	makes much merit	AN1.321
giving (dāna)	in a poorly explained teaching	AN1.322
receiving gifts	recipient should know moderation	AN1.323
laziness (kosajja)		AN1.325
rebirth	Buddha doesn’t approve	AN1.328-332
rebirth	like small bit of excrement	AN1.328-332
finger-snap	rebirth not approved for even a fingersnap	AN1.328-332
criticism	wrongly directed	AN4.3
criticism	rightly directed	AN4.3
parents	harming 	AN4.4
parents	helping	AN4.4
non-returner (anāgāmi)	as steadfast person	AN4.5
sensual pleasures		AN4.5
learning	getting and not getting the point	AN4.6
learned (bahussutā)		AN4.6
learning	without practicing	AN4.6
learned (bahussutā)	monastics and lay people	AN4.7
Buddhas	self-assurances	AN4.8
requisites, four	source of craving	AN4.9
craving (taṇha)	for specific rebirth	AN4.9
attachments (yoga)	to sensual pleasures, future lives, views, and ignorance 	AN4.10
attachment to future lives (bhavayoga)	definition	AN4.10
attachment to sensual pleasures (kāmayoga)	definition	AN4.10
attachment to views (diṭṭhiyog)	definition	AN4.10
attachment to ignorance (avijjāyoga)	definition	AN4.10
wrong intention (micchā saṅkappa)	in four postures	AN4.11
postures	for practicing always	AN4.11
danger in slightest fault		AN4.12
hindrances (nīvarana)	removed in four postures	AN4.12
right effort (sammā vāyāma)	definition	AN4.13
effort (padhāna)		xref right effort (sammā vāyāma)
right effort (sammā vāyāma)	regarding sense objects	AN4.14
sense objects	and right effort	AN4.14
right effort (sammā vāyāma)	and thoughts	AN4.14
right effort (sammā vāyāma)	and factors of enlightenment	AN4.14
right effort (sammā vāyāma)	and contemplation of corpse	AN4.14
foremost	disciples of Buddha	AN1.188-267
foremost	size is Rāhu	AN4.15
foremost	sensualist is King Mandhātā	AN4.15
foremost	sovereignty is Māra	AN4.15
foremost	in the world is the Buddha	AN4.15
Māra	foremost in sovereighty	AN4.15
decisions	making prejudiced	AN4.17
cowardice 	making prejudiced decisions	AN4.17
favouritism	making prejudiced decisions	AN4.17
stupidity 	making prejudiced decisions	AN4.17
desire (canda)		xref zeal (canda)
desire (canda)	making prejudiced decisions	AN4.17
hatred (dosa)	making prejudiced decisions	AN4.17
delusion (moha)	making prejudiced decisions	AN4.17
fear (bhaya)	making prejudiced decisions	AN4.17
decisions	making unprejudiced decisions	AN4.18
decisions	making prejudiced decisions	AN4.19
decisions	making unprejudiced decisions	AN4.19
meal allocator	going to hell	AN4.20
respect (gārava)		xref honor (sakkāra)
honor (sakkāra)		xref respect (gārava)
respect (gārava)	one without lives in suffering	AN4.21
Buddha, the	respects the Dhamma	AN4.21
Sahampati Brahmā	agreeing with the Buddha	AN4.21
Buddhas	all respected the Dhamma	AN4.21
Buddha, the	not bowing to elders	AN4.22
seniority	true meaning	AN4.22
Buddha, the	knowledge of the Buddha	AN4.24
non-identification	with seen, heard, thought, known	AN4.24
monastic life	goal of	AN4.25
monastic life	wrongly practiced	AN4.25
monastic life	for the sake of gain	AN4.25
monastic life	wrongly practiced	AN4.26
requisites, four	as trifles	AN4.27
contentment (santuṭṭhi)	with requisites	AN4.27
contentment (santuṭṭhi)	with requisites	AN4.28
meditation	love for	AN4.28
noble traditions (ariyavaṁsa)		AN4.28
non-ill will (abyāpāda, avyāpāda)		xref good will (abyāpāda, avyāpāda)
good will (abyāpāda, avyāpāda)	as footprint of the Dhamma	AN4.29
footprints of the Dhamma (dhammapada)		AN4.29
contentment (santuṭṭhi)	as footprint of the Dhamma	AN4.29
right mindfulness (sammā sati)	as footprint of the Dhamma	AN4.29
right concentration (sammā samadhi)	as footprint of the Dhamma	AN4.29
tradition (vaṁsa)		AN4.28
tradition (vaṁsa)		AN4.29
views of other sects	against the footprints of Dhamma	AN4.30
region	suitable	AN4.31
merit (puññā)	done in the past	AN4.31
determination		AN4.31
association	with good people	AN4.31
friendship	attracting friends	AN4.32
giving (dāna)	friendship gained by	AN4.32
impartiality (samānattatā)		xref equanimity (upekkhā)
impartiality (samānattatā)	friendship gained by	AN4.32
speech	kind words	AN4.32
identity (sakkāya)	origin, cessation, etc.	AN4.33
personal existence (sakkāya)		xref identity (sakkāya)
identity (sakkāya)	cessation of causes fear among gods	AN4.33
gods	afraid of Buddha’s teachings on identity	AN4.33
Vassakāra, brahmin		AN4.35
great man (mahāpurisa)	defined by brahmins	AN4.35
great man (mahāpurisa)	defined by Buddha	AN4.35
Buddha, the	footprints	AN4.36
Buddha, the	asked if he is a god	AN4.36
gods	Buddha asked if he is a	AN4.36
Doṇa, brahmin	asks Buddha if he is a god	AN4.36
Buddha, the	like a lotus grown up out of mud	AN4.36
accomplishment in virtue (sīlasampadā)		xref virtue (sīla)
virtue (sīla)		xref accomplishment in virtue (sīlasampadā)
sense doors, guarding (indriyesu guttadvāra)	mendicant with cannot decline	AN4.37
accomplishment in virtue (sīlasampadā)	mendicant with cannot decline	AN4.37
food		xref eating
food		xref eating in moderation
eating		xref food
eating		xref eating in moderation
eating in moderation	mendicant who does cannot decline	AN4.37
wakefulness (jāgara)	mendicant who is does cannot decline	AN4.37
energy, stirring up (vīriyārambha)		xref wakefulness (jāgara)
wakefulness (jāgara)		xref energy, stirring up (vīriyārambha) 
idiosyncratic interpretations of the truth (paccekasacca)		xref personal truths (paccekasacca)
personal truths (paccekasacca)	one who has given up is “withdrawn”	AN4.38
personal truths (paccekasacca)		xref wrong views
wrong views		xref personal truths (paccekasacca)
personal truths (paccekasacca)	definition	AN4.38
searches (esana)	one who has given up is “withdrawn”	AN4.38
stilling the physical process (passaddhakāyasaṅkhāra)	definition	AN4.38
conceit ‘I am’ (asmimāna)	one who has given up is “withdrawn”	AN4.38
sacrifices (yañña)	kinds Buddha praised	AN4.39
sacrifices (yañña)	kinds Buddha praised	AN4.40
meditation	blissful in the present life	AN4.41
knowledge and vision (ñāṇadassana)	perception of light leads to	AN4.41
aggregates (khandha)	seeing rise and fall of	AN4.41
questions, answering 	four ways	AN4.42
anger (kodha)	valuing more than the true Dhamma	AN4.43
gain (lābha)	valuing more than the true Dhamma	AN4.43
anger (kodha)	valuing more than the true Dhamma	AN4.44
gain (lābha)	valuing more than the true Dhamma	AN4.44
Rohitassa devaputta	seeing the end of the world	AN4.45
world	seeing the end of	AN4.45
body	as the world	AN4.45
Dhamma	of virtuous far from the wicked	AN4.47
Dhamma teaching	encouraging and inspiring	AN4.48
perversion (vipāllasa)	of perception, mind, view	AN4.49
inversion (vipāllasa)		xref perversion (vipāllasa)
vipāllasa		xref perversion (vipāllasa)
corruptions (upakkilesa)	of mendicants	AN4.50
monastic life	corruptions of	AN4.50
money	corruption of monastics	AN4.50
sexual intercourse	corruption of monastics	AN4.50
alcohol	corruption of monastics	AN4.50
wrong livelihood (micchā ājīva)	corruption of monastics	AN4.50
micchā ājīva		xref wrong livelihood (micchā ājīva)
livelihood		xref wrong livelihood (micchā ājīva)
wrong livelihood (micchā ājīva)		xref livelihood
merit (puññā)	immeasurable amount	AN4.51
giving (dāna)	when merit is immeasurable	AN4.51
merit (puññā)	immeasurable like water in ocean	AN4.51
merit (puññā)	immeasurable amount	AN4.52
confidence (aveccappasāda)	immeasurable amount o fmerit	AN4.52
virtue (sīla)	the virtue loved by noble ones	AN4.52
zombie		AN4.53
marriage	partners with same or opposite qualities	AN4.53
marriage	partners with same or opposite qualities	AN4.54
zombie		AN4.54
marriage	to be together in future lives	AN4.55
marriage	to be together in future lives	AN4.56
giving (dāna)	benefits to receiver and giver similar	AN4.57
Suppavāsā Koliyadhītā, householder		AN4.57
giving (dāna)	benefits to receiver and giver similar	AN4.58
Anāthapiṇḍika, householder		AN4.58
Anāthapiṇḍika, householder		AN4.60
giving (dāna)	four requisites	AN4.60
Anāthapiṇḍika, householder	things likeable and hard to get	AN4.61
generosity (cāga)	definition	AN4.61
accomplishment in generosity (cāgasampadā)	definition	AN4.61
hard to obtain (dullabha)	four things hard to obtain	AN4.61
accomplishment in wisdom (paññāsampadā)	definition	AN4.61
lay life	advice for	AN4.61
hindrances (nīvarana)	removal as accomplishment of wisdom	AN4.61
wealth	using to make people happy	AN4.61
family	making happy with wealth	AN4.61
wealth	threats to	AN4.61
oblations		AN4.61
giving (dāna)	as good use of wealth	AN4.61
wealth	gained by hard work	AN4.61
lay life	kinds of happiness	AN4.62
wealth	happiness of using	AN4.62
wealth		xref lay life
lay life		xref wealth
debt	happiness of not having	AN4.62
happiness	of ownership	AN4.62
happiness	of using wealth	AN4.62
merit (puññā)	happiness from using wealth	AN4.62
happiness	of debtlessness	AN4.62
happiness	of blamelessness	AN4.62
blame	happiness of blamelessness	AN4.62
hell (niraya)	actions that lead to	AN4.64
external appearance		AN4.65
judging		AN4.65
loving-kindness (mettā)	towards animals of all kinds	AN4.67
death	by snake bite	AN4.67
paritta		xref protective chanting (paritta)
Khanda Paritta		AN4.67
protective chanting (paritta)	Khanda Paritta	AN4.67
Buddhas, seven		AN4.67
Devadatta	ruin of	AN4.68
Devadatta	like bamboo that fruits and dies	AN4.68
kings	moral leaders	AN4.70
unrighteous (adhammika)	leaders	AN4.70
unprincipled		xref unrighteous (adhammika)
adhammika		xref unrighteous (adhammika)
celestial bodies	becoming erratic	AN4.70
certainty (apaṇṇaka)		AN4.71
certainty (apaṇṇaka)		AN4.72
conscience and prudence (hiri ottappa) 	towards monastics and lay people	AN4.73
teachers	disrespect towards	AN4.73
mendicants	newly ordained like new bride	AN4.73
best things		AN4.74
best things		AN4.75
Buddha, the	time before passing away	AN4.76
Buddha, the	asking monks if they have doubts	AN4.76
Ānanda, Ven	speaking from faith about other monks attainments	AN4.76
unthinkable (acinteyya)	four things that are	AN4.77
inconceivable (acinteyya)		xref unthinkable (acinteyya)
actions (kamma)		xref results of actions
results of actions	specific results are inconceivable	AN4.77
Buddhas	scope of is inconceivable	AN4.77
meditation (jhāyati)	scope of mind of one in jhāna is inconceivable	AN4.77
jhānas		xref meditation (jhāyati)
insanity (ummāda)	caused by thinking about inconceivable things	AN4.77
speculation about the world (lokacintā)	as inconceivable	AN4.77
world		xref speculation about the world (lokacintā)
giving (dāna)	not fulfilling an offer	AN4.79
giving (dāna)	exceeding a request	AN4.79
business	why some succeed and some fail	AN4.79
women	with bad qualities	AN4.80
right speech (sammā vācā)	leads to heaven	AN4.82
wrong speech (micchā vacā)	leads to hell	AN4.82
criticism	rightly directed	AN4.83
criticism	wrongly directed	AN4.83
confidence (pasāda)	rightly and wrongly encouraged	AN4.83
gain (lābha)	valuing more than the true Dhamma	AN4.84
anger (kodha)	valuing more than the true Dhamma	AN4.84
possessions	valuing more than the true Dhamma	AN4.84
possessions	valuing more than the true Dhamma	AN4.43
possessions	valuing more than the true Dhamma	AN4.44
darkness, people living in		AN4.85
light, people living in		AN4.85
companionship	one treated well by companions	AN4.87
stages of enlightenment		AN4.88
fetters (saṁyojana)	stages of enlightenment	AN4.88
liberations, eight (vimokkha)		AN4.89
aggregates (khandha)	seeing rise and fall of	AN4.90
asuras	as simile for bad people	AN4.91
association	with similar people/like elements	AN4.91
association	with opposite people	AN4.91
practicing	benefiting oneself and others	AN4.95
practicing	person who benefits no one like firebrand	AN4.95
practicing	for all like cream of ghee	AN4.95
helpful people	practicing to benefit others	AN4.95
practicing	benefiting oneself and others	AN4.96
helpful people	practicing to benefit others	AN4.96
quick-witted (khippanisanti)		AN4.97
practicing	benefiting oneself and others	AN4.97
helpful people	practicing to benefit others	AN4.97
Dhamma teaching	encouraging and inspiring	AN4.97
Dhamma teaching	unable to teach	AN4.97
Dhamma teachers		xref Dhamma teaching
Dhamma teaching		xref Dhamma teachers
practicing	benefiting oneself and others	AN4.99
helpful people	practicing to benefit others	AN4.99
encouragement	people who do and don’t encourage others	AN4.99
Potaliya the wanderer	praise and dispraise	AN4.100
praise and blame	at proper times	AN4.100
equanimity (upekkhā)	not always best	AN4.100
speech	timely	AN4.100
speech	timeliness as most important	AN4.100
talking without doing	like clouds that thunder	AN4.101
integrity	doing what you say you will do	AN4.101
learning	without understanding	AN4.102
learning	realizing Dhamma without much learning	AN4.102
learning	with realization	AN4.102
learning	like clouds	AN4.102
external appearance	as deceiving	AN4.103
external appearance	people like pots	AN4.103
external appearance	matching internal	AN4.103
external appearance	people like lakes	AN4.104
external appearance	matching internal	AN4.104
external appearance	as deceiving	AN4.103
external appearance	people like mangos	AN4.105
external appearance	matching internal	AN4.105
external appearance	as deceiving	AN4.105
learning	without understanding	AN4.107
learning	realizing Dhamma without much learning	AN4.107
learning	with realization	AN4.107
learning	people like mice	AN4.107
followers	leaders and how they treat followers	AN4.108
leadership	how leaders treat followers	AN4.108
leadership	leaders like oxen	AN4.108
leadership	ethics of leaders and followers	AN4.109
leadership	leaders like trees	AN4.109
anger (kodha)	like venom	AN4.110
anger (kodha)	person often angry and stays long	AN4.110
anger (kodha)	person often angry and doesn’t stay long	AN4.110
anger (kodha)	person not often angry	AN4.110
Kesi the horse trainer		AN4.111
killing	as a metaphor for not teaching someone	AN4.111
gentleness	of training	AN4.111
training	gentle and harsh	AN4.111
good actions	teaching about as gentle training	AN4.111
bad actions	teaching about as harsh training	AN4.111
spiritual urgency		xref urgency (saṁvega)
urgency (saṁvega)	caused by death or illness of others or self	AN4.113
death	wise response to	AN4.113
death	causing urgency	AN4.113
family	death of family as cause for urgency	AN4.113
urgency (saṁvega)	like horses	AN4.113
mendicants	like elephant	AN4.114
mendicants	worthy of gifts	AN4.114
listening to Dhamma	correctly	AN4.114
abandoning (pajahati, pahāna)	unwholesome thoughts	AN4.114
giving up		xref abandoning (pajahati, pahāna)
enduring (khanta)		AN4.114
enduring abuse		AN4.114
heedfulness (appamāda)		AN4.116
heedfulness (appamāda)		AN4.117
inspiration	four places	AN4.118
pilgrimage	to four places	AN4.118
Buddha, the	places significant in life of	AN4.118
perils (bhaya)		AN4.119
perils (bhaya)		AN4.120
fear (bhaya)		xref perils (bhaya)
perils (bhaya)		xref fear (bhaya)
fear (bhaya)		AN4.121
self reproach (attānuvāda)		AN4.121
guilt		xref self reproach (attānuvāda)
punishment (daṇḍa)	fear of	AN4.121
shame	fear of	AN4.121
rebirth	fear of rebirth in bad place	AN4.121
dangers	to the monastic life	AN4.122
monastic life	dangers to	AN4.122
going forth (pabbajja)	in old age	AN4.122
anger (kodha)	danger to monastic life	AN4.122
monastic rules (vinaya)	difficulty following	AN4.122
eating	and monastic rules	AN4.122
women	danger for monks	AN4.122
lifespans	in heaven	AN4.123
jhānas	leading to heaven	AN4.123
ordinary person (puthujjana)	compared to noble disciple with rebirth	AN4.123
noble disciple (ariya sāvaka)	compared to an ordinary person with rebirth	AN4.123
pure abodes(suddhāvāsā)		AN4.124
jhānas	leading to heaven	AN4.124
lifespans	in heaven	AN4.125
brahmaviharas	leading to heaven	AN4.125
loving-kindness (mettā)		xref brahmaviharas
meditation	enjoying	AN4.125
meditation		xref brahmaviharas
incredible and amazing (acchariyā abbhutā)	events connected with the Buddha	AN4.127
Buddha, the	incredible and amazing events	AN4.127
Buddha, the	incredible and amazing events	AN4.128
listening to Dhamma	amazing that people with defilements would listen	AN4.128
Ānanda, Ven	incredible and amazing qualities	AN4.129
wheel-turning monarchs	incredible and amazing qualities	AN4.130
Ānanda, Ven	incredible and amazing qualities	AN4.130
stages of enlightenment	fetters removed at each	AN4.131
stages of enlightenment		xref stream-enterers (sotāpanna)
fetters (saṁyojana)	stages of enlightenment	AN4.131
once returner (sakadāgāmī) 		xref stages of enlightenment
stream-enterers (sotāpanna)		xref stages of enlightenment
stages of enlightenment		xref once returner (sakadāgāmī)
non-returner (anāgāmi)		xref stages of enlightenment
stages of enlightenment		xref non-returner (anāgāmi)
stages of enlightenment		xref arahants
arahants		xref stages of enlightenment
heading upstream to the Akaniṭṭha realm (uddhaṁsotassa akaniṭṭhagāmino)		AN4.131
heading upstream to the Akaniṭṭha realm (uddhaṁsotassa akaniṭṭhagāmino)		xref stages of enlightenment
stages of enlightenment		xref heading upstream to the Akaniṭṭha realm (uddhaṁsotassa akaniṭṭhagāmino)
extinguished in-between (antarāparinibbāyī)		AN4.131
extinguished in-between (antarāparinibbāyī)		xref stages of enlightenment
stages of enlightenment		xref extinguished in-between (antarāparinibbāyī)
speech	on topic	AN4.132
speech	fluently	AN4.132
learning	getting and not getting the point	AN4.133
learning	without understanding	AN4.133
learning	rote	AN4.133
understanding	immediately	AN4.133
results of actions	living off the fruit of	AN4.134
actions (kamma)	living off the fruit of current actions	AN4.134
blame	levels of	AN4.135
virtue, concentration, and wisdom (sīla, samadhi, paññā)	people with levels of	AN4.136
virtue, concentration, and wisdom (sīla, samadhi, paññā)	people with levels of	AN4.137
retreat	by body or mind	AN4.138
right intention (sammā saṅkappa)		AN4.138
intention		xref right intention (sammā saṅkappa)
Dhamma teachers	on topic or off	AN4.139
Dhamma teachers	meaning and phrasing	AN4.140
Dhamma teachers	analytical knowledge	AN4.140
analytical knowledge (paṭisambhidā)		AN4.140
wisdom	best kind of illumination	AN4.141-145
times	for different activities	AN4.146
listening to Dhamma	time for	AN4.146
Dhamma discussion	time for	AN4.146
serenity (samatha)	time for	AN4.146
vipassanā	time for	AN4.146
listening to Dhamma	time for	AN4.147
Dhamma discussion	time for	AN4.147
serenity (samatha)	time for	AN4.147
vipassanā		xref insight (vipassanā)
insight (vipassanā)	time for	AN4.147
times	for different activities	AN4.147
times	rightly developed are like rain on mountain top filling ocean	AN4.147
bad conduct		xref bad actions
bad actions	by speech	AN4.148
speech	bad conduct	AN4.148
speech	good conduct	AN4.149
essential/inessential		AN4.150
faculties (indriya)	four 	AN4.151
powers (bala)	four 	AN4.152
powers (bala)	wisdom, energy, blamelessness, and inclusiveness 	AN4.153
powers (bala)	mindfulness, immersion, blamelessness, and inclusiveness	AN4.154
powers (bala)	reflection, development, blamelessness, and inclusiveness	AN4.155
reflection (paṭisaṅkhā)	power of	AN4.155
eon (kappa)	periods in	AN4.156
aeon		xref eon (kappa)
kappa		xref eon (kappa)
sickness	mental and physical	AN4.157
mental illness		AN4.157
greed, many wishes (mahiccha)	as illness for monastics	AN4.157
monastic life	for the sake of gain	AN4.157
skillfulness 	growing	AN4.158
Ānanda, Ven	visits a bhikkhuni	AN4.159
craving (taṇha)	using craving to remove craving	AN4.159
food	reflecting on using food	AN4.159
conceit (māna)	using conceit to remove conceit	AN4.159
sexual activity	breaking off everything having to do with	AN4.159
bhikkhuni	requests visit from Ven. Ānanada	AN4.159
Holy One (sugato)		xref Well Gone One (sugato)
Well Gone One (sugato)	definition	AN4.160
Dhamma	decline of in future	AN4.160
monastics	difficult to admonish	AN4.160
admonishment	being easy to	AN4.160
admonishment	being difficult to	AN4.160
Dhamma	repetition of	AN4.160
Dhamma	memorization of	AN4.160
practicing	four ways of	AN4.161
greed, hatred, delusion	causing pain	AN4.162
practicing	four ways of	AN4.162
faculties (indriya)	five	AN4.162
practicing	painful	AN4.163
food	repulsiveness of	AN4.163
powers of a trainee (sekha bala)		AN4.163
powers of a trainee (sekha bala)	compared to five faculties	AN4.163
practicing	pleasant	AN4.163
sense restraint 	as taming practice	AN4.164
not tolerating unwholesome	as calming practice	AN4.164
anger (kodha)	not responding to anger with anger	AN4.164
patience	as practice	AN4.164
enduring 	as a practice	AN4.165
sense restraint 	as taming practice	AN4.165
not tolerating unwholesome	as calming practice	AN4.165
practicing		AN4.166
Moggallāna, Ven	type of practice	AN4.167
Sāriputta, Ven.	type of practice	AN4.168
practicing		AN4.169
stages of enlightenment		AN4.169
serenity (samatha)	and insight	AN4.170
discernment (vipassanā)		xref insight (vipassanā)
insight (vipassanā)	and serenity	AN4.170
concentration (samādhi)	and serenity and insight	AN4.170
enlightenment	four paths	AN4.170
arahants	paths to becoming arahant	AN4.170
analytical knowledge (paṭisambhidā)	of Mahā Moggallāna	AN4.172
Moggallāna, Ven	analytical knowledge	AN4.172
Mahākoṭṭhita, Ven		AN4.173
Sāriputta, Ven.		AN4.173
sense contact	when they cease, does something remain	AN4.173
Mahākoṭṭhita, Ven		AN4.174
Ānanda, Ven		AN4.174
end maker (antakara)		AN4.175
Sāriputta, Ven.		AN4.175
Upavāṇa, Ven		AN4.175
Moggallāna, Ven	standard to aspire to	AN4.176
Sāriputta, Ven.	standard to aspire to	AN4.176
Khemā, Ven.	standard to aspire to	AN4.176
Uppalavaṇṇā, Ven.	standard to aspire to	AN4.176
Citta of Āḷavī, householder	standard to aspire to	AN4.176
Hatthaka of Āḷavī, householder	standard to aspire to	AN4.176
Khujjuttarā, householder	standard to aspire to	AN4.176
Veḷukaṇṭakī Nandamāta, householder	standard to aspire to	AN4.176
earth element (pathavī dhātu)	“This is not mine”	AN4.177
elements		xref earth element (pathavī dhātu)
earth element (pathavī dhātu)		xref elements
water element (āpo dhātu)	“This is not mine”	AN4.177
fire element (tejo dhātu)	“This is not mine”	AN4.177
air element (vāyo dhātu)	“This is not mine”	AN4.177
water element (āpo dhātu)		xref elements
fire element (tejo dhātu)		xref elements
air element (vāyo dhātu)		xref elements
elements		xref water element (āpo dhātu)
elements		xref fire element (tejo dhātu)
elements		xref air element (vāyo dhātu)
Rāhula, Ven		AN4.177
heart’s release 		AN4.178
nibbāna	in the present life	AN4.179
Dhamma	how to evaluate what is and what isn’t	AN4.180
four great references		xref great references (mahāpadesa)
great references (mahāpadesa)		AN4.180
mendicants	worthy of gifts	AN4.181
mendicants	like a warrior	AN4.181
old age, sickness, and death	no one can be guarantor	AN4.182
results of actions	to be experienced as they should be experienced	AN4.182
Vassakāra, brahmin	asks about speech	AN4.183
skillfulness and unskillfulness	determines what should be talked about	AN4.183
seen, heard, thought, known	talk about only what is skillful	AN4.183
speech	that increases wholesome qualities	AN4.183
speech	that increases unwholesome qualities	AN4.183
Jāṇussoṇi, brahmin	fear of death	AN4.184
death	all fear	AN4.184
death	fear of	AN4.184
death	no fear of	AN4.184
fear (bhaya)	of death	AN4.184
doubt (vicikicchā)	causing fear of death	AN4.184
sense pleasures (kāmaguṇa)	attachment to causes fear of death	AN4.184
body	attachment to causes fear of death	AN4.184
brahmins	truths	AN4.185
world	led around by mind	AN4.186
mind	leads the world on	AN4.186
learned (bahussutā)	definition	AN4.186
astute person (paṇḍita)	definition	AN4.186
Vassakāra, brahmin	asking about bad people and good people	AN4.187
good people		xref bad people
bad people		xref good people
good people	can know good and bad	AN4.187
bad people	cannot know good and bad	AN4.187
Upaka Maṇḍikāputt	complaining about people	AN4.188
Ajātasattu, king		AN4.188
liberations, eight (vimokkha)	to be realized with meditative experience	AN4.189
recollection of past lives		xref past lives, knowledge of (pubbenivāsānussatiñāna)
knowledge of past lives		xref past lives, knowledge of (pubbenivāsānussatiñāna)
knowledge of passing away and rebirth of beings (cutūpapātañāna)	realized with vision	AN4.189
